tbg_player_id,transfermarkt_id,display_name,full_name,short_name,aliases,nickname,age,status,nationality,position,position_group,current_club,current_competition_code,market_value_eur,tbg_rating,underlying_ability_rating,effective_match_rating,current_state_total_modifier,smw_equivalent_rating,rating_band,assignment_status,tbg_club_name,profile_url
tbg-tm-01188771,1188771,Aymen Zouin,أيمن زوين,Aymen Zouin,Aymen Zouin,,19,active,Morocco; Italy,Left Winger,ATT,Parma Calcio 1913,IT1,250000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/aymen-zouin/profil/spieler/1188771
tbg-tm-01076584,1076584,Bassco Soyer,Bassco Soyer Cantella,B. Soyer,B. Soyer,,19,active,Peru,Left Winger,ATT,Gil Vicente FC,PO1,250000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/bassco-soyer/profil/spieler/1076584
tbg-tm-01211929,1211929,Iaia Manco Danfa,Iaia Manco Danfa,I. Danfa,I. Danfa,,19,active,Guinea-Bissau; Portugal,Centre-Forward,ATT,Borussia Mönchengladbach,L1,250000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/iaia-manco-danfa/profil/spieler/1211929
tbg-tm-01004324,1004324,In-woo Back,백인우,In-woo Back,In-woo Back,,19,active,"Korea, South",Attacking Midfield,MID,Ulsan HD FC,RSK1,225000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/in-woo-back/profil/spieler/1004324
tbg-tm-01175838,1175838,Jens Mathijsen,Jens Mathijsen,J. Mathijsen,J. Mathijsen,,19,active,Netherlands,Centre-Back,DEF,Willem II Tilburg,NL1,225000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/jens-mathijsen/profil/spieler/1175838
tbg-tm-01177948,1177948,Iwan Henstra,Iwan Henstra,I. Henstra,I. Henstra,,19,active,Netherlands,Right Winger,ATT,SC Cambuur Leeuwarden,NL1,225000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/iwan-henstra/profil/spieler/1177948
tbg-tm-01291054,1291054,Leonel Jaime,Cristian Leonel Jaime,L. Jaime,L. Jaime,,19,active,Argentina,Left Winger,ATT,CA River Plate II,CLPI,225000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/leonel-jaime/profil/spieler/1291054
tbg-tm-01019170,1019170,Aidan Harris,Aidan Harris,A. Harris,A. Harris,,19,active,England,Goalkeeper,GK,Newcastle United,GB1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/aidan-harris/profil/spieler/1019170
tbg-tm-01009618,1009618,Aljaz Strajnar,Aljaž Strajnar,A. Strajnar,A. Strajnar,,19,active,Slovenia,Goalkeeper,GK,AC Monza,IT1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/aljaz-strajnar/profil/spieler/1009618
tbg-tm-01245667,1245667,Colin Guske,Colin Guske,Colin Guske,Colin Guske,,19,active,United States,Defensive Midfield,DEF,Orlando City SC,MLS1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/colin-guske/profil/spieler/1245667
tbg-tm-01009730,1009730,Drew Baiera,Andrew Baiera,Drew Baiera,Drew Baiera,,19,active,United States; Italy,Right-Back,DEF,New York City FC,MLS1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/drew-baiera/profil/spieler/1009730
tbg-tm-01463365,1463365,Eyad Housa,"اياد سيدي هوسا, Eyad Sidi Mohammed Houssa",Eyad Housa,Eyad Housa,,19,active,Saudi Arabia,Central Midfield,MID,Al-Qadsiah FC,SA1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/eyad-housa/profil/spieler/1463365
tbg-tm-01279774,1279774,Finn Sundstrom,Aedon Finn Orion Sundstrom,F. Sundstrom,F. Sundstrom,,19,active,United States,Centre-Back,DEF,Philadelphia Union,MLS1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/finn-sundstrom/profil/spieler/1279774
tbg-tm-00926839,926839,Ivan Sulev,Иван Сулев,Ivan Sulev,Ivan Sulev,,19,active,Bulgaria,Central Midfield,MID,Cagliari Calcio,IT1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/ivan-sulev/profil/spieler/926839
tbg-tm-01384705,1384705,Joshua Torquato,Joshua Torquato,J. Torquato,J. Torquato,,19,active,United States; Brazil,Left-Back,DEF,FC Dallas,MLS1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/joshua-torquato/profil/spieler/1384705
tbg-tm-01067266,1067266,Liam MacKenzie,Liam James MacKenzie,L. MacKenzie,L. MacKenzie,,19,active,Canada,Attacking Midfield,MID,Vancouver Whitecaps FC,MLS1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/liam-mackenzie/profil/spieler/1067266
tbg-tm-01039275,1039275,MyKhi Joyner,MyKhi Joyner,M. Joyner,M. Joyner,,19,active,United States,Left Midfield,MID,St. Louis CITY SC,MLS1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/mykhi-joyner/profil/spieler/1039275
tbg-tm-01008431,1008431,Stiven Jimenez,Stiven Ariel Jimenez,S. Jimenez,S. Jimenez,,19,active,Mexico; United States,Central Midfield,MID,FC Cincinnati,MLS1,200000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/stiven-jimenez/profil/spieler/1008431
tbg-tm-01087009,1087009,Abdou-Salam Konate,Abdou-Salam Konate,A. Konate,A. Konate,,19,active,Senegal; France,Central Midfield,MID,Parma Calcio 1913,IT1,200000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/abdou-salam-konate/profil/spieler/1087009
tbg-tm-01346971,1346971,Aboubacar Diakité,Aboubacar Diakité,A. Diakité,A. Diakité,,19,active,Mali,Centre-Forward,ATT,Esperance Tunis,TUN1,200000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/aboubacar-diakite/profil/spieler/1346971
tbg-tm-01221601,1221601,Amin Nabizada,امین نبی‌زاده,A. Nabizada,A. Nabizada,,19,active,Afghanistan; England,Left Winger,ATT,Watford FC,GB2,200000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/amin-nabizada/profil/spieler/1221601
tbg-tm-01380876,1380876,Gabriel Jesus David,Gabriel Jesus David,G. David,G. David,,19,active,Nigeria,Centre-Forward,ATT,Royal Antwerp FC,BE1,200000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/gabriel-jesus-david/profil/spieler/1380876
tbg-tm-01208836,1208836,Krys Kouassi,Krys-Anthony Madou Kouassi,K. Kouassi,K. Kouassi,,19,active,France,Centre-Forward,ATT,Cercle Brugge ,BE1,200000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/krys-kouassi/profil/spieler/1208836
tbg-tm-01101356,1101356,Lluc Castell,Lluc Castell Solé,L. Castell,L. Castell,,19,active,Spain,Left Winger,ATT,Burnley FC,GB2,200000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/lluc-castell/profil/spieler/1101356
tbg-tm-01123098,1123098,Ollie Bostock,Oliver David Bostock,O. Bostock,O. Bostock,,19,active,Wales; England,Left Winger,ATT,West Bromwich Albion,GB2,200000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/ollie-bostock/profil/spieler/1123098
tbg-tm-01223585,1223585,Sercan Deniz,Mecit Sercan Deniz,S. Deniz,S. Deniz,,19,active,Türkiye,Left Winger,ATT,Kasimpasa,TR1,200000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/sercan-deniz/profil/spieler/1223585
tbg-tm-01007381,1007381,Rubén Ramos,Rubén Ramos Jr.,Rubén Ramos,Rubén Ramos,,19,active,United States; Mexico,Attacking Midfield,MID,Los Angeles Galaxy,MLS1,175000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/ruben-ramos/profil/spieler/1007381
tbg-tm-00909998,909998,Homare Tokuda,徳田 誉,H. Tokuda,H. Tokuda,,19,active,Japan,Centre-Forward,ATT,Kashima Antlers,JAP1,175000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/homare-tokuda/profil/spieler/909998
tbg-tm-01203715,1203715,Micah Mbick,Micah Lionel Mbick,Micah Mbick,Micah Mbick,,19,active,England; Cameroon,Centre-Forward,ATT,Charlton Athletic,GB2,175000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/micah-mbick/profil/spieler/1203715
tbg-tm-01154528,1154528,Si-hoo Park,박시후,Si-hoo Park,Si-hoo Park,,19,active,"Korea, South",Left Winger,ATT,FC Arouca,PO1,175000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/si-hoo-park/profil/spieler/1154528
tbg-tm-01069641,1069641,Felix Meiser,Felix Constantin Meiser,F. Meiser,F. Meiser,,19,active,Germany,Centre-Back,DEF,FC Augsburg,L1,150000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/felix-meiser/profil/spieler/1069641
tbg-tm-01134250,1134250,Hamza Koutoune,حمزة كوتون,H. Koutoune,H. Koutoune,,19,active,Morocco,Right-Back,DEF,OGC Nice,FR1,150000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/hamza-koutoune/profil/spieler/1134250
tbg-tm-01009439,1009439,Leon Klanac,Leon Klanac,Leon Klanac,Leon Klanac,,19,active,Germany; Croatia,Goalkeeper,GK,FC Bayern Munich II,RLB3,150000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/leon-klanac/profil/spieler/1009439
tbg-tm-00952414,952414,Nolhan Courtens,Nolhan Allan Courtens Mabeneyshi,N. Courtens,N. Courtens,,19,active,DR Congo; Belgium,Attacking Midfield,MID,SC Heerenveen,NL1,150000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/nolhan-courtens/profil/spieler/952414
tbg-tm-01025989,1025989,Stefan Smarkalev,Стефан Стефанов Смъркалев,S. Smarkalev,S. Smarkalev,,19,active,Bulgaria,Goalkeeper,GK,SV Werder Bremen II,RLN3,150000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/stefan-smarkalev/profil/spieler/1025989
tbg-tm-01007384,1007384,Caden Glover,Caden Edward Glover,C. Glover,C. Glover,,19,active,United States,Centre-Forward,ATT,St. Louis CITY SC,MLS1,150000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/caden-glover/profil/spieler/1007384
tbg-tm-01062862,1062862,Ephraim Yeboah,Ephraim Osei Yeboah,E. Yeboah,E. Yeboah,,19,active,Italy; Ghana,Right Winger,ATT,Bristol City,GB2,150000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/ephraim-yeboah/profil/spieler/1062862
tbg-tm-01309326,1309326,Jay-David Mbalanda,Jay-David Mbalanda Nziang,J. Mbalanda,J. Mbalanda,,19,active,Belgium,Right Winger,ATT,Sint-Truidense VV,BE1,150000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/jay-david-mbalanda/profil/spieler/1309326
tbg-tm-01226712,1226712,Mathias Macallister,Mathias Langeland Macallister,M. Macallister,M. Macallister,,19,active,Australia; Norway,Centre-Forward,ATT,Sydney FC,AUS1,150000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/mathias-macallister/profil/spieler/1226712
tbg-tm-01193797,1193797,Nikoloz Chikovani,ნიკოლოზ ჩიქოვანი,N. Chikovani,N. Chikovani,,19,active,Georgia,Left Winger,ATT,Watford FC,GB2,150000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/nikoloz-chikovani/profil/spieler/1193797
tbg-tm-01119031,1119031,Siyabonga Mabena,Siyabonga Nicolas Mabena,S. Mabena,S. Mabena,,19,active,South Africa,Left Winger,ATT,Mamelodi Sundowns FC,SFA1,150000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/siyabonga-mabena/profil/spieler/1119031
tbg-tm-01246471,1246471,Ștefan Chirilă,Ștefan Chirilă,Ș. Chirilă,Ș. Chirilă,,19,active,Romania; United States,Centre-Forward,ATT,FC Cincinnati,MLS1,150000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/stefan-chirila/profil/spieler/1246471
tbg-tm-01091678,1091678,Zane Okoro,Zane Kola Okoro,Zane Okoro,Zane Okoro,,19,active,United States,Right Winger,ATT,Lincoln City,GB2,150000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/zane-okoro/profil/spieler/1091678
tbg-tm-01078750,1078750,Luca Höcker,Luca Höcker,Luca Höcker,Luca Höcker,,19,active,Germany,Right-Back,DEF,SV Werder Bremen,L1,125000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/luca-hoecker/profil/spieler/1078750
tbg-tm-01033581,1033581,Julien Friedrich,Julien Piet Friedrich,J. Friedrich,J. Friedrich,,19,active,Germany,Left Winger,ATT,1.FC Union Berlin,L1,125000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/julien-friedrich/profil/spieler/1033581
tbg-tm-01042888,1042888,Lasse Abildgaard,Lasse Møldrup Abildgaard,L. Abildgaard,L. Abildgaard,,19,active,Denmark,Right Winger,ATT,Willem II Tilburg,NL1,125000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/lasse-abildgaard/profil/spieler/1042888
tbg-tm-01129217,1129217,Mohamed Al-Sarnukh,"Mohamed Aaid Al-Sarnukh, محمد الصرنوخ",M. Al-Sarnukh,M. Al-Sarnukh,,19,active,Saudi Arabia,Right-Back,DEF,Al-Hilal SFC,SA1,125000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/mohamed-al-sarnukh/profil/spieler/1129217
tbg-tm-01080555,1080555,Paul Erevbenagie,Paul Bright Max Erevbenagie,P. Erevbenagie,P. Erevbenagie,,19,active,Germany,Right Winger,ATT,SV Werder Bremen,L1,125000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/paul-erevbenagie/profil/spieler/1080555
tbg-tm-01018802,1018802,Sinan Alkaş,Sinan Alkaş,Sinan Alkaş,Sinan Alkaş,,19,active,Türkiye,Centre-Forward,ATT,Kasimpasa,TR1,125000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/sinan-alkas/profil/spieler/1018802
tbg-tm-01455976,1455976,Bruno Galassi,Bruno Galassi,B. Galassi,B. Galassi,,19,active,Spain; Argentina,Central Midfield,MID,SS Lazio,IT1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/bruno-galassi/profil/spieler/1455976
tbg-tm-01160504,1160504,Burak Gültekin,Burak Gültekin,B. Gültekin,B. Gültekin,,19,active,Türkiye,Defensive Midfield,DEF,Kasimpasa,TR1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/burak-gueltekin/profil/spieler/1160504
tbg-tm-00994277,994277,Gavin Turner,Gavin Turner,G. Turner,G. Turner,,19,active,United States; England,Attacking Midfield,MID,D.C. United,MLS1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/gavin-turner/profil/spieler/994277
tbg-tm-01193791,1193791,Giorgi Kavlashvili,გიორგი ყავლაშვილი,G. Kavlashvili,G. Kavlashvili,,19,active,Georgia; Belgium,Goalkeeper,GK,Union Saint-Gilloise,BE1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/giorgi-kavlashvili/profil/spieler/1193791
tbg-tm-00942004,942004,Giorgio De Marzi,Giorgio De Marzi,G. De Marzi,G. De Marzi,,19,active,United States; Italy,Goalkeeper,GK,AS Roma,IT1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/giorgio-de-marzi/profil/spieler/942004
tbg-tm-01414670,1414670,Ismaila Manga,Ismaila Manga,I. Manga,I. Manga,,19,active,Senegal,Attacking Midfield,MID,Eyüpspor,TR1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/ismaila-manga/profil/spieler/1414670
tbg-tm-00981539,981539,Noah Makembo-Ntemo,Noah Francy Makembo-Ntemo,N. Makembo-Ntemo,N. Makembo-Ntemo,,19,active,Belgium; DR Congo,Attacking Midfield,MID,RAAL La Louvière,BE1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/noah-makembo-ntemo/profil/spieler/981539
tbg-tm-01085929,1085929,Owen Eames,Owen Thomas Eames,Owen Eames,Owen Eames,,19,active,England,Central Midfield,MID,Derby County,GB2,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/owen-eames/profil/spieler/1085929
tbg-tm-01192402,1192402,Théo Mununga,Théo Pene Mununga,T. Mununga,T. Mununga,,19,active,Belgium,Midfielder,MID,Lommel SK,BE1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/theo-mununga/profil/spieler/1192402
tbg-tm-00981712,981712,Tijn Van Ingelgom,Tijn Fons Van Ingelgom,T. Van Ingelgom,T. Van Ingelgom,,19,active,Belgium,Goalkeeper,GK,KV Mechelen,BE1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/tijn-van-ingelgom/profil/spieler/981712
tbg-tm-01094202,1094202,Tyson Pearce,Tyson Charles Pearce,T. Pearce,T. Pearce,,19,active,United States,Right-Back,DEF,St. Louis CITY SC,MLS1,100000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/tyson-pearce/profil/spieler/1094202
tbg-tm-01131793,1131793,Bennet Mokoena,Bennet Mokoena,B. Mokoena,B. Mokoena,,19,active,South Africa,Centre-Forward,ATT,Mamelodi Sundowns FC,SFA1,100000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/bennet-mokoena/profil/spieler/1131793
tbg-tm-01458907,1458907,Christ Sadia,Christ Otiniel Sadia,C. Sadia,C. Sadia,,19,active,Cote d'Ivoire,Right Winger,ATT,Eyüpspor,TR1,100000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/christ-sadia/profil/spieler/1458907
tbg-tm-01150822,1150822,Eric Klein,Eric Klein,Eric Klein,Eric Klein,,19,active,United States,Centre-Back,DEF,New England Revolution,MLS1,100000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/eric-klein/profil/spieler/1150822
tbg-tm-01262359,1262359,Fedir Zadorozhnyi,Задорожний Федір Михайлович,F. Zadorozhnyi,F. Zadorozhnyi,,19,active,Ukraine,Centre-Forward,ATT,Dynamo Kyiv,UKR1,100000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/fedir-zadorozhnyi/profil/spieler/1262359
tbg-tm-01243050,1243050,Haydar Karataş,Haydar Karataş,H. Karataş,H. Karataş,,19,active,Türkiye,Left Winger,ATT,Kocaelispor,TR1,100000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/haydar-karatas/profil/spieler/1243050
tbg-tm-01182625,1182625,Illyès Benachour,إلياس بنعاشور,I. Benachour,I. Benachour,,19,active,Morocco; France,Attacking Midfield,MID,Sint-Truidense VV,BE1,100000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/illyes-benachour/profil/spieler/1182625
tbg-tm-01381205,1381205,Mamadou Billo Diop,Mamadou Billo Diop,M. Diop,M. Diop,,19,active,Senegal,Centre-Forward,ATT,Colorado Rapids,MLS1,100000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/mamadou-billo-diop/profil/spieler/1381205
tbg-tm-01224983,1224983,Oscar Aïssat,أوسكار عيسات,O. Aïssat,O. Aïssat,,19,active,Algeria; France,Central Midfield,MID,Amiens SC U19,,100000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/oscar-aissat/profil/spieler/1224983
tbg-tm-00985536,985536,Elliot Myles,Elliot Josh Myles,E. Myles,E. Myles,,19,active,Wales; England,Attacking Midfield,MID,Norwich City,GB2,75000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/elliot-myles/profil/spieler/985536
tbg-tm-00998556,998556,Keyon Ewurum,Keyon Ewurum Kelechi,K. Ewurum,K. Ewurum,,19,active,Malta; Nigeria,Attacking Midfield,MID,Valletta FC,MT1N,75000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/keyon-ewurum/profil/spieler/998556
tbg-tm-01363241,1363241,Alex Moore,Alexander James Moore,Alex Moore,Alex Moore,,19,active,England,Central Midfield,MID,Wrexham AFC,GB2,75000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/alex-moore/profil/spieler/1363241
tbg-tm-00917594,917594,Diego García,Diego García Murillo,D. García,D. García,,19,active,United States,Central Midfield,MID,FC Dallas,MLS1,75000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/diego-garcia/profil/spieler/917594
tbg-tm-01105464,1105464,Nicholas Simmonds,Nicholas Gregory Simmonds,N. Simmonds,N. Simmonds,,19,active,Jamaica; United States,Centre-Forward,ATT,FC Dallas,MLS1,75000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/nicholas-simmonds/profil/spieler/1105464
tbg-tm-01184614,1184614,Ofosu Boakye,Ofosu Boakye,O. Boakye,O. Boakye,,19,active,Ghana; Netherlands,Centre-Forward,ATT,Go Ahead Eagles,NL1,75000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/ofosu-boakye/profil/spieler/1184614
tbg-tm-01192697,1192697,Axel Willockx,Axel Willockx,A. Willockx,A. Willockx,,19,active,Belgium,Goalkeeper,GK,KV Mechelen,BE1,50000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/axel-willockx/profil/spieler/1192697
tbg-tm-01071220,1071220,Egemen Aydın,Egemen Aydın,E. Aydın,E. Aydın,,19,active,Türkiye,Goalkeeper,GK,Konyaspor,TR1,50000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/egemen-aydin/profil/spieler/1071220
tbg-tm-01018026,1018026,Ukko Happonen,Ukko Antti Einari Happonen,U. Happonen,U. Happonen,,19,active,Finland,Goalkeeper,GK,Bologna FC 1909,IT1,50000,82,82,82,0,82,development,unsigned,,https://www.transfermarkt.com/ukko-happonen/profil/spieler/1018026
tbg-tm-01486200,1486200,Abdoulie Mboge,Abdoulie M. Mboge,A. Mboge,A. Mboge,,19,active,The Gambia,Defensive Midfield,DEF,Al-Khaleej FC,SA1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/abdoulie-mboge/profil/spieler/1486200
tbg-tm-01303365,1303365,Arda Özyar,Arda Özyar,Arda Özyar,Arda Özyar,,19,active,Türkiye,Centre-Forward,ATT,Kocaelispor,TR1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/arda-oezyar/profil/spieler/1303365
tbg-tm-01356836,1356836,Caleb Swann,Caleb Swann,Caleb Swann,Caleb Swann,,19,active,United States; Colombia,Central Midfield,MID,FC Dallas,MLS1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/caleb-swann/profil/spieler/1356836
tbg-tm-01177939,1177939,Danyello Look,Danyello Look,D. Look,D. Look,,19,active,Netherlands; Curacao,Left Winger,ATT,SC Cambuur Leeuwarden,NL1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/danyello-look/profil/spieler/1177939
tbg-tm-01076671,1076671,Ege Yıldırım,Ege Yıldırım,E. Yıldırım,E. Yıldırım,,19,active,Türkiye,Centre-Back,DEF,Göztepe,TR1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/ege-yildirim/profil/spieler/1076671
tbg-tm-01460433,1460433,Eren Yağmur,Eren Cemali Yağmur,Eren Yağmur,Eren Yağmur,,19,active,Türkiye; Belgium,Centre-Forward,ATT,Konyaspor,TR1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/eren-yagmur/profil/spieler/1460433
tbg-tm-01119049,1119049,Gonzalo Escudero,Gonzalo Escudero,G. Escudero,G. Escudero,,19,active,Argentina,Centre-Back,DEF,Racing Club,ARGC,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/gonzalo-escudero/profil/spieler/1119049
tbg-tm-01298534,1298534,Joel Medina,Ayrton Joel Medina,Joel Medina,Joel Medina,,19,active,Argentina,Central Midfield,MID,CA Independiente II,CLPF,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/joel-medina/profil/spieler/1298534
tbg-tm-01158702,1158702,Joseph Lacey,Joseph Steven Colin Lacey,J. Lacey,J. Lacey,,19,active,Wales; Australia,Central Midfield,MID,Sydney FC,AUS1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/joseph-lacey/profil/spieler/1158702
tbg-tm-01200235,1200235,Kamil Boumedmed,Kamil Boumedmed,K. Boumedmed,K. Boumedmed,,19,active,France; Algeria,Centre-Forward,ATT,Abha Club,SA1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/kamil-boumedmed/profil/spieler/1200235
tbg-tm-01258261,1258261,Koussay Maacha,قصي معشة,K. Maacha,K. Maacha,,19,active,Tunisia,Right Winger,ATT,Esperance Tunis,TUN1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/koussay-maacha/profil/spieler/1258261
tbg-tm-01167990,1167990,Mathis Mout,Mathis Mout,Mathis Mout,Mathis Mout,,19,active,Italy; France,Central Midfield,MID,AC Monza,IT1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/mathis-mout/profil/spieler/1167990
tbg-tm-01226831,1226831,Mijahir Jiménez,Mijahir Ameth Jiménez Murillo,M. Jiménez,M. Jiménez,,19,active,Panama,Centre-Forward,ATT,Red Bull New York,MLS1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/mijahir-jimenez/profil/spieler/1226831
tbg-tm-01104230,1104230,Sanyika Bergtop,Sanyika Damiando Emanuel Jolicoeur Puljhun Bergtop,S. Bergtop,S. Bergtop,,19,active,Suriname; Netherlands,Right-Back,DEF,ADO Den Haag,NL1,50000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/sanyika-bergtop/profil/spieler/1104230
tbg-tm-01263461,1263461,Henrique Simeone,Henrique Simeone Koifman,H. Simeone,H. Simeone,,19,active,Mexico; Brazil,Defensive Midfield,DEF,Tigres UANL,MEXA,25000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/henrique-simeone/profil/spieler/1263461
tbg-tm-01175183,1175183,Peterson Paul,Peterson Paul,P. Paul,P. Paul,,19,active,France; Haiti,Left Winger,ATT,Amiens SC,FR3,25000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/peterson-paul/profil/spieler/1175183
tbg-tm-01457705,1457705,Wissem Chaouali,وسام هشام الشوالي,W. Chaouali,W. Chaouali,,19,active,Tunisia,Centre-Back,DEF,Al-Ettifaq FC,SA1,25000,81,81,81,0,81,development,unsigned,,https://www.transfermarkt.com/wissem-chaouali/profil/spieler/1457705
tbg-tm-01429895,1429895,Abderrahmane Soumaré,Abderrahmane Soumaré,A. Soumaré,A. Soumaré,,19,active,Mauritania,Defensive Midfield,DEF,FC Alverca,PO1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/abderrahmane-soumare/profil/spieler/1429895
tbg-tm-01457931,1457931,Adem Yeşilyurt,Adem Yeşilyurt,A. Yeşilyurt,A. Yeşilyurt,,19,active,Türkiye,Right Winger,ATT,Fenerbahce,TR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/adem-yesilyurt/profil/spieler/1457931
tbg-tm-01076666,1076666,Ahmet Sami Bircan,Ahmet Sami Bircan,A. Bircan,A. Bircan,,19,active,Türkiye,Centre-Forward,ATT,Besiktas JK,TR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/ahmet-sami-bircan/profil/spieler/1076666
tbg-tm-01349275,1349275,Aidon Shehu,Aidon Shehu,Aidon Shehu,Aidon Shehu,,19,active,Albania; England,Attacking Midfield,MID,Panathinaikos,GR1,0,80,80,80,0,80,development,unsigned,,https://www.transfermarkt.com/aidon-shehu/profil/spieler/1349275
